year,agency_code,ach_score,eg_score,books,media_school,devices,device_access,act_per1000,bha_per1000,total_funds,total_ppe,he_pct,music_cat,theatre_cat,poverty,number_of_teachers,pct_met
2019,61P000,40.9,71,20,2017,3.06,No,0,0,,,1,,,NEITHER,16,0
2019,61Q000,61.5,69.7,0,0,18.98,No,2.635,1.318,,,0.25,Y,N,LOW,65,16.7
2019,61R000,62.5,80.6,0.27,2017,4.79,No,0,1.318,,,0,Y,Y,LOW,45,0
2019,61S000,65.6,0,0,0,,0,0,0,,,,Y,N,LOW,16,
2019,61T000,48.2,61.3,0,0,,0,2.584,23.256,,,,,,HIGH,25,
2019,61U000,7.2,64.9,0,0,,0,110,50,,,,,,HIGH,15,0
2019,61W000,58.9,75.2,0,0,,0,0,0,,,,,,LOW,9,
2019,61X000,52.5,67.1,0,0,,0,0,9.709,,,0,Y,Y,NEITHER,28,
2019,620310,0,0,0,0,0.38,Yes,117.6471,58.824,811631,15914.35,0.375,N,N,HIGH,11,100
2019,620312,54.4,65.1,33.09,1998,0.89,Yes,0,5.405,2058013,5562.2,0.291666657,Y,N,HIGH,28,9.1
2019,620314,50.8,69.9,17.05,1998,0.73,Yes,15.9681,1.996,2746896,5482.83,0.233333334,Y,N,HIGH,32,20
2019,620316,66.5,75.2,16.12,1988,0.53,Yes,0,0,3024877,6198.52,0.184210524,Y,Y,HIGH,43,66.7
2019,620318,60.4,86.3,27.24,2004,0.67,Yes,2.9586,11.834,2850110,8432.28,0.178571433,Y,N,HIGH,33,44.4
2019,620324,54.2,89.7,66.08,1997,1,Yes,0,83.333,1627844,6782.69,0.1875,N,N,HIGH,20,25
2019,620330,52,77.3,39.9,1999,0.7,Yes,0,81.197,1454992,6217.92,0.214285716,N,N,NEITHER,16,0
2019,620334,54,81.4,30.78,1998,0.78,Yes,0,0,1786999,5917.22,0.095238097,Y,N,HIGH,20,0
2019,620336,0,0,33.55,1996,0.87,No,0,27.586,1984269,6842.31,0.25,N,N,NEITHER,24,
2019,620339,49.1,63.1,24.41,1992,0.61,Yes,13.1579,100,2511154,6608.3,0.083333336,Y,N,NEITHER,28,25
2019,620340,64.2,90.7,20.39,1991,0.52,Yes,4.8309,0,3067879,7410.34,0.137931034,Y,Y,NEITHER,43,0
2019,620350,92,100,0,0,0.88,Yes,0,0,844248,4742.98,0.375,Y,N,NEITHER,8,100
2019,630304,0,0,41.43,1995,0.68,No,0,0,2135130,7093.46,0.400000006,Y,N,HIGH,28,
2019,630308,35.8,66.5,37.85,1994,1.13,No,9.772,0,2176033,7088.06,0.159999996,Y,N,HIGH,29,42.9
2019,630312,62,74.6,31.3,1999,0.83,No,3.861,3.861,1728491,6673.72,0.235294119,Y,N,NEITHER,23,16.7
2019,630316,64.9,89.2,33.01,1998,0.56,Yes,2.6882,0,2569119,6906.24,0.384615392,Y,N,NEITHER,29,37.5
2019,630317,60.2,74,20.09,2007,0.5,Yes,2.3529,11.765,2453154,5772.13,0,Y,N,NEITHER,28,50
2019,630320,45.7,81.4,27,2001,0.6,Yes,8.2988,24.896,1895989,7867.18,0.190476194,Y,N,HIGH,24,8.3
2019,630324,67.7,64.6,17.63,2002,1.7,No,0,0,3542352,4812.98,0.365853667,Y,N,LOW,44,0
2019,630328,67.8,73.8,60.71,1997,0.65,Yes,0,7.968,1871833,7457.51,0.200000003,Y,N,LOW,23,16.7
2019,630330,0,0,0,0,0.53,Yes,100,14.286,894113,12773.06,0.428571433,,,NEITHER,8,
2019,630331,67.4,74.8,20.76,1999,0.76,Yes,4.7544,1.585,3265865,5175.7,0.32432431,Y,N,LOW,39,0
2019,630332,69.1,84.6,15.35,1994,0.69,Yes,5.814,0,3593845,6964.82,0.459459454,Y,Y,NEITHER,40,38.5
2019,630336,74,80.7,3.61,2003,0.69,Yes,4.3541,7.741,9353918,4525.36,0.27619049,Y,Y,LOW,111,22.2
2019,630342,80.1,86,19.48,1998,1.26,No,1.6367,0,3118941,5104.65,0.166666672,Y,N,LOW,37,0
2019,630348,35.6,70.3,34.11,1996,0.64,Yes,2.5,12.5,2881592,7203.98,0.128205136,Y,N,HIGH,44,7.7
2019,630350,47.3,74.6,16.52,2003,0.82,Yes,17.2911,11.527,3905935,5628.15,0.081632651,Y,N,NEITHER,51,6.3
2019,630352,0,0,25.14,2000,1.6,No,0,0,2360790,7241.69,0.307692319,Y,N,NEITHER,29,
2019,630356,57.7,79.9,29.45,2005,0.7,No,6.3291,22.152,2057405,6510.78,0.318181813,Y,N,NEITHER,24,0
2019,630360,76,68.6,4.33,1999,0.88,Yes,18.8964,0,6647822,5024.81,0.152777776,Y,Y,LOW,81,57.1
2019,630364,63.6,73.4,22.17,2002,0.95,Yes,1.6556,8.278,3727481,6171.33,0.214285716,Y,N,NEITHER,41,0
2019,630368,82.3,83.9,18.22,2000,1.57,No,0,3.929,2756457,5415.44,0.263157904,Y,N,LOW,39,87.5
2019,630373,81.7,79.4,18.62,2005,1.83,No,0,6.838,3077139,5260.07,0.290322572,Y,N,LOW,37,0
2019,630374,75,58.7,13.41,1999,0.87,Yes,4.7904,16.766,4301267,5151.22,0.183673471,Y,Y,LOW,55,0
2019,630376,56.7,62,31.99,1999,0.73,Yes,10.3806,3.46,2075293,7180.95,0.319999993,Y,N,NEITHER,27,0
2019,63A000,90.1,77.2,0,0,,Yes,0,0,,,0,N,N,LOW,24,25
2019,63B000,78.5,88.3,0,0,3.85,No,3.7736,3.774,,,0,Y,Y,LOW,52,16.7
2019,640302,0,0,16.54,2001,1.2,No,2.9674,11.869,2113993,6272.98,0.142857149,Y,N,HIGH,23,
2019,640304,55.1,72.1,16.14,2006,1.05,Yes,0,3.466,3297323,5714.6,0.184210524,Y,N,HIGH,43,13.3
2019,640306,22.1,62.8,18.04,2001,0.91,Yes,0,2.577,2242068,5778.53,0.190476194,Y,N,HIGH,24,0
2019,640308,39.9,73.2,23.06,1998,0.88,Yes,1.6155,0,3365371,5436.79,0.138888896,Y,N,HIGH,40,15.4
2019,640316,50.7,75.4,31.45,1999,1.06,Yes,0,0,1091334,5713.8,0.272727281,Y,N,HIGH,14,25
2019,640320,49.1,57.7,6.69,1997,0.76,Yes,3.1898,97.289,3226854,5146.5,0.21875,Y,N,NEITHER,40,8.3
2019,640324,68.2,89.1,32.33,2001,1.1,Yes,0,8.818,3211986,5664.88,0.552631557,Y,N,NEITHER,39,23.1
2019,640326,24.5,72.1,33.55,2002,0.15,Yes,2.3202,18.561,2450497,5685.61,0.111111112,Y,N,HIGH,28,0
2019,640328,46.4,65.3,10.75,2002,0.45,Yes,1.7794,7.117,2633649,4686.21,0.13333334,Y,N,HIGH,32,0
2019,640329,44.5,71.4,17.36,1998,0.67,Yes,8.3333,10.417,2637412,5494.61,0.214285716,Y,N,HIGH,32,8.3
2019,640332,47.7,85.4,39,1996,2.11,Yes,0,2.193,2560672,5615.51,0,Y,N,HIGH,30,11.1
2019,640334,26.5,59.6,25.36,1994,0.71,Yes,0,0,2097432,8129.59,0.105263159,Y,N,HIGH,23,0
2019,640335,33.1,59.8,11.04,2009,0.73,Yes,0,25.14,1998183,5581.52,0.047619049,Y,N,HIGH,22,0
2019,640336,38.1,74.1,27.02,2000,1.14,Yes,0,0,2128375,6528.76,0.15384616,Y,N,HIGH,28,7.7
2019,640340,0,0,0,0,0.67,Yes,38.961,51.948,1124847,14608.41,0.090909094,,,HIGH,12,0
2019,640342,4.9,57.6,,2000,0.57,Yes,0,62.5,451713,9410.73,0,,,HIGH,4,
2019,640346,53.2,50,12.17,1999,0.71,Yes,7.584,7.584,5021007,5439.88,0.326923072,Y,Y,NEITHER,62,35.7
2019,640347,86.7,93.9,0,0,0.67,Yes,3.3223,13.289,1029039,3418.74,0.5,,,NEITHER,12,33.3
2019,640348,58,84.8,15.27,2000,1.08,Yes,0,0,3579601,4985.52,0.324999988,Y,N,NEITHER,42,20
2019,640350,55.6,54.2,7.73,2003,0.82,Yes,0.9709,4.854,5482669,5322.98,0.166666672,Y,Y,NEITHER,65,0
2019,640358,51.7,86.4,16.33,1998,0.82,Yes,1.1111,28.889,4079106,4532.34,0.079999998,Y,N,NEITHER,53,31.3
2019,640360,0,0,37.2,2000,0.51,No,0,0,1615728,6568.01,0.538461566,Y,N,NEITHER,14,
2019,640361,54,55.2,1.91,2006,0.8,Yes,8.1154,1.803,6056302,5461.05,0.173913047,Y,Y,NEITHER,78,13.3
2019,640362,53.6,83.1,14.85,2001,0.75,Yes,0,14.458,3631216,4374.96,0.382978737,Y,N,NEITHER,49,60
2019,640364,61.9,57.9,5.93,2002,0.72,Yes,2.0387,6.116,5284165,5386.51,0.100000002,Y,Y,NEITHER,64,36.8
2019,640376,30.6,71.7,25.76,2000,1.16,Yes,2.2075,0,2775702,6127.38,0.033333335,Y,N,HIGH,32,0
2019,640384,56.2,84.2,36.16,1996,0.81,Yes,0,8.032,1209165,4856.09,0.071428575,Y,N,NEITHER,15,0
2019,640396,0,0,31.82,2001,0.4,Yes,0,0,1707568,9813.62,0.190476194,Y,N,HIGH,25,
2019,640400,0,0,15.5,1997,1.48,No,0,1.828,3519856,6434.84,0.735294104,Y,N,HIGH,37,
2019,64A000,40,80.2,0.86,2018,,No,4.2918,8.584,,,0.071428575,Y,N,HIGH,168,15.8
2019,650304,67.1,69.5,20.98,2002,1.29,No,0,7.426,2755472,6820.48,0.269230783,Y,N,NEITHER,38,45.5
2019,650308,79.1,89.1,35.21,2005,1.44,No,2.1834,2.183,2687711,5868.37,0.454545468,Y,N,LOW,31,0
2019,650309,60.2,67.2,21.32,2005,1.1,No,0,5.535,3393672,6261.39,0.352941185,Y,N,HIGH,41,0
2019,650310,80.5,92.5,6.62,2000,1.46,No,3.6664,18.332,5095089,4670.11,0.327272713,Y,Y,LOW,64,78.6
2019,650312,26.3,84.5,50.72,1999,0.71,No,0,39.841,2462293,9809.94,0.157894731,Y,N,HIGH,35,0
2019,650316,50.4,81.8,27.04,1999,1.56,No,0,8.949,3174606,7102.03,0.454545468,Y,N,HIGH,44,13.3
2019,650323,70.9,76.6,21.88,2004,1.42,No,0,0,3827344,5738.15,0.289473683,Y,N,LOW,43,12.5
2019,650324,48.8,81.2,30.11,2000,0.91,No,0,7.092,2430763,8619.73,0.142857149,Y,N,HIGH,36,25
2019,650325,69.2,78,7.34,2002,1.3,No,2.6525,26.525,4021322,5333.32,0.191489369,Y,Y,NEITHER,49,12.5
2019,650326,72.1,74.1,6.97,2000,1.53,No,15.1229,3.308,10196981,4818.99,0.572649598,Y,Y,LOW,126,31.6
2019,650327,68.9,50,18.76,2001,1.54,No,10.2426,7.547,9293882,5010.18,0.285714299,Y,Y,LOW,114,31.6
2019,650328,41.2,76.8,37.7,2004,1.09,No,10.7527,26.882,3070921,8255.17,0.34375,Y,N,HIGH,55,0
2019,650332,53.2,82.4,29.8,2001,0.79,Yes,1.992,25.896,3818682,7606.94,0.367346942,Y,N,HIGH,54,41.7
2019,650338,80.3,91,16.63,2004,1.05,No,0,4.95,3480796,5743.89,0.533333361,Y,N,LOW,40,40
2019,650339,84.5,65,27.09,1994,1.13,No,0,15.717,2958255,5811.9,0.321428567,Y,N,LOW,33,16.7
2019,650340,96.9,84.4,,2017,1.08,Yes,0,0,1177502,5097.42,0.5,Y,Y,LOW,13,100
2019,650341,68.2,72,32.44,2002,1.24,No,0,3.472,3408070,5916.79,0.28125,Y,N,NEITHER,38,20
2019,650342,79.4,58.7,13.9,1997,1.54,No,11.4691,5.461,8788175,4799.66,0.436781615,Y,Y,LOW,100,11.1
2019,650343,60.2,63.1,17.95,2006,0.96,No,11.544,54.834,4055310,5851.82,0.395833343,Y,N,NEITHER,49,0
2019,650345,0,0,0,0,0.39,No,0,0,1271307,31007.54,1,,,HIGH,15,50
2019,650346,62.1,88.1,17.78,2002,0.97,No,0,6.608,3114761,6860.71,0.400000006,Y,N,HIGH,49,27.3
2019,650348,71,67.1,16.35,2004,1.23,No,0,3.017,3734764,5633.13,0.285714299,Y,N,NEITHER,46,30.8
2019,650350,78.8,75.9,8.57,2003,1.79,No,4.3384,18.438,4817006,5224.52,0.344827592,Y,Y,LOW,58,21.4
2019,650351,68.5,72.9,18.92,2005,1.44,No,1.3774,23.416,4260900,5869.01,0.139534891,Y,Y,NEITHER,52,37.5
2019,650352,64.5,70.5,8.38,2004,1.32,No,3.5817,1.433,8279633,5930.97,0.436619729,Y,Y,NEITHER,100,40
2019,650353,81.1,80.7,24.33,1998,1.41,No,0,1.916,3425712,6562.67,0.352941185,Y,N,LOW,36,0
2019,650354,0,0,,2017,0.36,No,70.1754,0,1358504,23833.43,0.692307711,N,N,HIGH,19,0
2019,650355,0,0,0,0,0.48,No,0,0,1444553,13014.01,0.75,Y,N,HIGH,16,100
2019,650356,92,79.2,26.94,2003,1.22,No,0,12.968,3583745,5163.9,0.279069781,Y,N,LOW,41,0
2019,650362,68.8,82,18.25,2001,1.53,No,0,16.722,3405884,5695.46,0.410256416,Y,N,NEITHER,38,8.3
2019,650364,73.4,57.2,11.06,2003,1.78,No,10.0111,7.786,4573760,5087.61,0.320754707,Y,Y,LOW,54,7.1
2019,650366,84.7,58.6,28.49,1998,1.52,No,0,0,3314372,6301.09,0.25,Y,N,LOW,35,0
2019,650368,52,85.8,36.99,2004,0.92,No,0,0,3083513,8810.04,0.40625,Y,N,HIGH,34,0
2019,650380,92.6,91.1,19.76,1999,1.47,No,0,1.473,3656129,5384.58,0.414634138,Y,N,LOW,41,33.3
2019,650384,34.8,75.4,31.52,2003,0.68,No,0,14.815,3629807,8962.49,0.349999994,Y,N,HIGH,38,0
2019,650392,38.6,55.7,20.94,1997,0.77,Yes,1.5152,80.303,4954143,7506.28,0.377049178,Y,N,HIGH,62,13.3
2019,650394,91.3,82,0,0,1.1,Yes,0,0,1079220,4423.04,0.300000012,Y,Y,LOW,14,50
2019,650395,82,89.5,0,0,0.9,Yes,0,0,691133,8532.52,0.571428597,,,NEITHER,9,
2019,650400,61.9,71.8,44.89,2002,1,No,0,0,2550631,8417.93,0.567567587,Y,N,HIGH,36,81.8
2019,650404,42.5,72.6,19.97,2002,0.85,No,3.5842,23.297,3751159,6722.51,0.470588237,Y,N,HIGH,47,13.3
2019,650408,91.8,77.1,20.11,2005,0.86,No,0,3.215,2091234,6724.23,0.400000006,Y,N,LOW,22,50
2019,650420,0,0,,2015,1.34,No,0,0,984513,7876.11,0.411764711,Y,N,NEITHER,25,
2019,65A000,76.5,80.8,0,0,2.05,Yes,0,10,,,0,Y,N,LOW,35,0
2019,65B000,42.3,86.5,0,0,3.62,No,0,0,,,0.083333336,,,NEITHER,14,0
2019,65C000,48,75.1,0,0,5.23,No,8.6957,0,,,0.285714299,,,HIGH,9,16.7
2019,65D000,65.2,88.9,0,0,,0,0,0,,,,,,LOW,29,75
2019,65F000,55.9,58.2,0,0,,0,1.6556,1.656,,,1,Y,N,LOW,41,0
2019,65G000,45.5,62.2,0,0,2.11,No,8.6957,0,,,0,Y,Y,HIGH,21,12.5
2019,65Z000,30.9,68.8,0,0,,0,0,17.937,,,,Y,N,HIGH,18,
2019,660306,46.3,86.6,33.3,1999,0.55,Yes,0,10.695,1820382,9734.67,0.200000003,Y,N,NEITHER,34,50
2019,660308,30.1,59.9,18.44,1998,1.17,No,10.8303,10.83,1986362,7170.99,0.111111112,Y,N,NEITHER,21,0
2019,660320,43.6,83.9,100.94,1997,0.76,Yes,0,5.65,1799271,10165.38,0.06666667,Y,N,HIGH,19,50
2019,660325,30.4,65.6,35.15,2000,0.66,No,16.8539,28.09,1013362,5693.05,0.333333343,Y,N,NEITHER,16,0
2019,660336,38.3,56.3,22.84,1998,0.47,Yes,12.6582,44.304,2826169,8943.58,0.259259254,Y,N,NEITHER,34,0
2019,660360,41.6,76.8,28.16,1998,0.91,No,0,0,1926896,8028.74,0.125,Y,N,NEITHER,18,0
2019,660400,68.7,83.4,3.52,2010,1.01,Yes,0,0,667351,4699.67,0.25,Y,N,LOW,6,
2019,66A000,57.6,84.2,0,0,3.65,No,1.6461,0,,,1,Y,Y,HIGH,105,18.8
2019,670300,100,87.9,0.33,0,0.96,Yes,,,446890,4215.96,0.600000024,,,LOW,5,
2019,670304,59,55.1,21.25,2001,1.8,Yes,0,1.647,3562281,5868.67,0.309523821,Y,N,NEITHER,41,21.4
2019,670308,45.9,74.5,28.4,2001,1.19,Yes,0,2.075,3081270,6392.68,0.22857143,Y,N,NEITHER,35,8.3
2019,670310,66.9,66.6,11.86,2002,0.99,Yes,0,0,4316166,4866.03,0.169811323,Y,N,NEITHER,56,0
2019,670312,38.2,71.8,36.5,2004,1.05,Yes,0,0,2792957,6795.52,0.13333334,Y,N,NEITHER,32,16.7
2019,670314,74.6,86.7,15.27,2001,1.78,Yes,0,0,5279668,4943.51,0.262295067,Y,N,LOW,65,40
2019,670318,63.2,79,13.97,1998,1.01,Yes,0,2.014,4526728,4558.64,0.203703702,Y,N,NEITHER,55,21.4
2019,670320,76.2,85.9,7.26,2001,0.89,Yes,21.814,3.444,4538571,5210.76,0.460000008,Y,N,LOW,56,11.1
2019,670321,49.1,84.2,26.35,1999,0.99,Yes,0,4.959,3445226,5694.59,0.263157904,Y,N,NEITHER,48,0
2019,670322,51.8,58.5,17.11,1999,0.77,Yes,0,0,3735422,4902.13,0.261904776,Y,N,NEITHER,50,28.6
2019,670323,53,80,21.1,1999,0.94,Yes,3.1797,12.719,3826728,6083.83,0.195121944,Y,N,NEITHER,48,8.3
2019,670324,69.9,83,13.03,1996,0.77,Yes,6.8376,0.855,6523088,5575.29,0.320512831,Y,N,NEITHER,75,55.6
2019,670325,54.6,84.2,8.58,1998,0.88,Yes,4.6948,27.23,4649788,4366,0.135593221,Y,N,NEITHER,66,18.8
2019,670329,53.5,81.7,22.07,2004,0.78,Yes,0,14.845,3706947,5002.63,0.06818182,Y,N,NEITHER,48,14.3
2019,670330,58.5,87.6,16.14,2000,1.01,Yes,1.4599,7.299,3504041,5115.39,0.204545453,Y,N,NEITHER,48,21.4
2019,670331,72.3,95.8,20.74,2004,1,Yes,7.619,28.571,2781339,5297.79,0.571428597,Y,N,LOW,33,28.6
2019,670332,49.3,82,26.74,2001,0.5,Yes,0,0,2715454,5839.69,0.21875,Y,N,NEITHER,34,8.3
2019,670333,69.8,90.3,9.74,1999,0.79,Yes,11.3142,5.222,5239634,4560.17,0.227272734,Y,Y,NEITHER,71,35.3
2019,670335,71.3,85.4,14.2,1998,1.37,Yes,1.5432,0,3905747,6027.39,0.348837197,Y,N,NEITHER,47,0
2019,670336,56.4,78.3,16.8,2003,0.88,Yes,6.015,1.504,3298165,4959.65,0.125,Y,N,NEITHER,41,21.4
2019,670337,52.3,57.6,13.98,2003,0.86,Yes,0,1.172,4486846,5260.08,0.166666672,Y,N,NEITHER,53,
2019,670338,68.6,87.6,24.84,2001,1.16,Yes,0,0,3066193,5988.66,0.333333343,Y,N,NEITHER,36,41.7
2019,670339,53.5,62.9,17.47,2002,1.82,Yes,19.5122,12.195,4073824,4968.08,0.180000007,Y,N,NEITHER,52,7.1
2019,670340,73.1,76.4,14.59,1993,0.66,Yes,26.2557,7.991,4840301,5525.46,0.365384609,Y,N,LOW,58,33.3
2019,670341,64.1,87.7,15.16,1997,1.11,Yes,1.5748,1.575,3484980,5488.16,0.236842111,Y,N,NEITHER,40,16.7
2019,670342,62.6,93.3,30.73,2001,0.98,Yes,2.2124,2.212,2936800,6497.35,0.363636375,Y,N,NEITHER,33,50
2019,670343,56.5,74.8,17.97,2000,0.93,Yes,0,0,4156447,5125.09,0.230769232,Y,N,NEITHER,56,0
2019,670344,67.5,75,14.02,1994,0.8,Yes,8.4866,5.658,4251762,6013.81,0.382978737,Y,N,NEITHER,47,7.1
2019,670345,53.1,72.4,20.82,1997,0.86,Yes,3.5336,70.671,3133618,5536.43,0.088235296,Y,N,NEITHER,35,21.4
2019,670346,61.5,85.2,18.7,1999,1.76,Yes,0,1.742,3407584,5936.56,0.162790701,Y,N,NEITHER,47,16.7
2019,670347,55.1,81.4,23.19,2005,1.74,Yes,1.4925,0,3573356,5333.37,0.111111112,Y,N,NEITHER,46,8.3
2019,670350,74.3,78.3,16.31,1999,1.13,Yes,4.644,0,3524781,5456.32,0.135135129,Y,N,LOW,39,40
2019,670351,64,83,12,2002,0.77,Yes,0,0,4386512,5036.18,0.319999993,Y,N,NEITHER,55,42.9
2019,670352,77.7,91.3,13.4,1996,0.81,Yes,1.8975,0,5587853,5301.57,0.353846163,Y,Y,LOW,69,41.7
2019,670356,57.9,75.2,10.11,2002,0.88,Yes,3.6585,4.878,3661782,4465.59,0.186046511,Y,N,NEITHER,45,21.4
2019,670364,72,89.7,14.63,2001,0.83,Yes,7.9286,13.875,5158601,5112.59,0.377049178,Y,N,NEITHER,62,46.7
2019,67B000,25.9,79.1,0,0,1.79,Yes,0,0,,,0,Y,N,NEITHER,13,16.7
2019,680304,60.8,71.5,19.57,2003,0.81,Yes,24.8447,51.242,4328689,6721.57,0.191489369,Y,N,NEITHER,46,20
2019,680308,64.6,92.6,23.06,2000,1.05,Yes,20.0669,3.344,3899724,6521.28,0.333333343,Y,N,NEITHER,42,13.3
2019,680310,74.2,90.8,5.03,2007,0.77,Yes,9.9602,2.988,6284426,6259.39,0.321428567,Y,Y,LOW,76,60
2019,680312,42.7,88.7,29.38,2001,0.93,Yes,0,0,2302409,8623.26,0.409090906,Y,N,NEITHER,23,25
2019,680316,66.3,63.8,20.19,2001,0.95,Yes,13.9104,20.093,4009360,6196.85,0.219512194,Y,N,LOW,45,12.5
2019,680324,49,90.1,34.83,2002,1.23,Yes,2.1692,2.169,3001229,6510.26,0.1875,Y,N,NEITHER,37,7.7
2019,680327,58,57.6,26.63,2005,0.91,Yes,6.2241,33.195,3253850,6750.73,0.193548381,Y,N,NEITHER,36,14.3
2019,680328,58.3,80.2,24.69,2003,1.05,Yes,0,2.165,3443613,7453.71,0.473684222,Y,N,NEITHER,37,0
2019,680329,77.2,91.1,23.65,2002,1.01,Yes,0,2.342,2927570,6856.14,0.28125,Y,N,LOW,31,0
2019,680330,50.2,87.7,26.87,2001,1.03,Yes,1.7241,25.862,4602182,7934.8,0.280000001,Y,N,NEITHER,51,7.7
2019,680332,72.6,81.6,10.47,2003,0.92,Yes,3.9216,2.353,7131253,5593.14,0.307692319,Y,Y,LOW,94,42.1
2019,680335,0,0,46.51,2012,0.88,Yes,69.7674,46.512,637362,14822.39,0.25,N,N,NEITHER,9,0
2019,680336,57.3,81.1,29.4,1999,1.14,Yes,2.5907,2.591,3490964,9043.95,0.314285725,Y,N,NEITHER,40,0
2019,681300,57.5,84.3,26.73,2010,0.61,Yes,0,0,4082442,9051.98,0.166666672,Y,N,NEITHER,66,6.7
2019,681304,72.4,92.4,43.63,2001,0.94,Yes,4.0984,0,3927647,8048.46,0.333333343,Y,N,LOW,38,27.3
2019,681305,79.2,89.1,11.41,2005,0.77,No,17.301,11.534,6829877,7877.6,0.547169805,Y,Y,LOW,75,18.2
2019,681308,84.6,92.1,8.13,2003,0.88,No,11.889,0,10086449,6662.12,0.666666687,Y,Y,LOW,101,61.9
2019,681309,74.9,91.4,17.55,2003,0.87,No,0,14.663,5462846,8010.04,0.403508782,Y,Y,LOW,59,10.5
2019,681310,82,84.5,28.72,2005,0.92,Yes,1.9881,0,4122953,8196.73,0.181818187,Y,N,LOW,41,38.5
2019,681311,78.6,80.9,43.33,1999,0.8,Yes,0,27.778,3643343,8433.67,0.314285725,Y,N,LOW,37,11.1
2019,681312,72.8,75.9,26.72,2003,0.67,Yes,0,0,4224339,8912.11,0.22857143,Y,N,LOW,39,7.7
2019,681314,88.2,94.3,13.42,1999,0.83,No,5.4054,4.73,9866641,6666.65,0.642857134,Y,Y,LOW,91,9.5
2019,681316,68.5,90.9,40.85,2004,0.93,Yes,0,4.87,4375348,7102.84,0.510638297,Y,N,NEITHER,47,36.4
2019,681320,82,78.4,24.44,2002,0.92,Yes,2.0576,0,3975347,8179.73,0.236842111,Y,N,LOW,38,27.3
2019,681322,75,72.5,20.04,2002,0.83,No,4.0816,4.082,5334063,7257.23,0.410714299,Y,Y,LOW,67,36.8
2019,681324,77.9,91,18.91,2002,0.77,No,6.079,13.678,4988876,7581.88,0.555555582,Y,Y,LOW,57,26.3
2019,681326,77.7,86.8,24.07,2006,0.99,Yes,0,0,4135361,7658.08,0.131578952,Y,N,LOW,47,26.7
2019,681330,78,82.1,33.29,2002,0.85,Yes,0,0,3766694,7997.23,0.361111105,Y,N,LOW,36,0
2019,681332,78.5,63.7,19.27,2005,1.07,Yes,0,10.889,4348005,7891.12,0.5,Y,N,LOW,41,23.1
2019,681334,84.1,82.7,36.21,2003,0.83,Yes,0,0,4151759,9124.75,0.256410271,Y,N,LOW,41,46.2
2019,681336,77.3,84.1,13.55,2006,0.8,No,6.9686,23.229,5988073,6954.79,0.208333328,Y,Y,LOW,68,10.5
2019,681338,0,0,0,0,0.63,Yes,66.6667,0,909505,30316.85,0.666666687,,,NEITHER,9,0
2019,68A000,80.6,89.5,0,0,,0,3.0581,0,,,,Y,Y,LOW,55,16.7
2019,68C000,88.6,90.6,0,0,2.21,Yes,0,0,,,,Y,N,LOW,29,50
2019,690312,53.2,89.4,26.24,2002,1.1,No,9.9338,56.291,2010808,6658.31,0.111111112,Y,N,NEITHER,23,20
2019,690316,59.3,89.9,28.72,1998,0.8,Yes,17.0068,40.816,1892906,6438.46,0.349999994,Y,N,NEITHER,24,0
2019,690320,68.9,70.5,7.92,2011,0.61,Yes,9.0909,0,3320877,7547.45,0.114285715,Y,Y,NEITHER,41,66.7
2019,690324,0,0,30.66,2001,1.75,No,0,7.353,2187099,8040.81,0.400000006,Y,N,NEITHER,30,
2019,69A000,63.2,88.8,19.73,2006,1.68,Yes,11.0497,42.357,,,0.5,Y,Y,NEITHER,44,20
2019,700306,64.5,82.5,25.35,2000,0.76,Yes,0,47.264,2268946,5644.15,0.239999995,Y,N,NEITHER,29,62.5
2019,700308,45.7,62.6,10.26,2001,0.66,Yes,4.8465,67.851,2980564,4815.13,0.14705883,Y,N,HIGH,41,21.4
2019,700310,0,0,0,0,0.39,No,117.6471,705.882,662717,19491.72,0.800000012,N,N,HIGH,7,
2019,700314,64.5,76.2,11.96,2006,0.82,Yes,0,31.056,2838875,5877.59,0.103448279,Y,N,NEITHER,41,50
2019,700316,55.1,76.8,11.83,2006,0.76,Yes,0,98.485,2320559,5860,0.115384616,Y,N,HIGH,32,0
2019,700317,58.6,59.4,22.44,1989,0.57,No,1.5748,23.622,4153343,6540.7,0.130434781,Y,Y,NEITHER,51,0
2019,700318,26.9,71.3,25.48,2001,0.73,Yes,0,16.949,2105703,7137.98,0.190476194,Y,N,HIGH,43,0
2019,700319,52.7,56,11.6,2001,0.7,No,1.3661,36.885,3950346,5396.65,0.166666672,Y,Y,NEITHER,56,25
2019,700320,31.6,67.3,21.15,1996,0.84,Yes,2.439,109.756,2715969,6624.32,0.083333336,Y,N,HIGH,37,20
2019,700322,49.9,95.8,14.66,1998,0.74,Yes,1.7036,78.365,2898258,4937.41,0.354838699,Y,N,NEITHER,40,33.3
2019,700324,58.7,75.9,22.23,2004,0.71,Yes,0,5.362,2052733,5503.31,0.071428575,Y,N,HIGH,38,12.5
2019,700325,74,83.1,0,0,0.85,Yes,20,0,525993,5259.93,0.5,,,NEITHER,6,
2019,700328,66.8,74.1,25.95,2004,0.67,Yes,6.9204,100.346,1920909,6646.75,0.454545468,Y,N,NEITHER,23,25
2019,70A000,71.6,59.1,,2005,1.22,Yes,0,9.39,,,0.25,N,N,LOW,28,14.3
2019,710312,52,91.1,22.02,2004,0.74,Yes,0,3.883,2807037,5450.56,0.45714286,Y,N,HIGH,42,7.7
